,0,1,2,3,4,5,6,7,8,9
190,0.0009996891021728516,0.0008840560913085938,0.0008802413940429688,0.002007007598876953,0.001928567886352539,0.0019969940185546875,0.0020008087158203125,0.0019407272338867188,0.0010075569152832031,0.002000093460083008
195,0.0011150836944580078,0.0011076927185058594,0.0019183158874511719,0.0010001659393310547,0.0011096000671386719,0.002003908157348633,0.00099945068359375,0.0009999275207519531,0.001094818115234375,0.0020003318786621094
200,0.0009932518005371094,0.0018908977508544922,0.0019996166229248047,0.0019996166229248047,0.001999378204345703,0.0008940696716308594,0.001955747604370117,0.0008919239044189453,0.001987934112548828,0.001112222671508789
205,0.0020287036895751953,0.0020003318786621094,0.0009961128234863281,0.002000093460083008,0.0019893646240234375,0.0009958744049072266,0.0019974708557128906,0.0019991397857666016,0.0010001659393310547,0.0020008087158203125
210,0.0019998550415039062,0.0020093917846679688,0.0019991397857666016,0.0009989738464355469,0.0009989738464355469,0.0020058155059814453,0.0019009113311767578,0.001049041748046875,0.0020127296447753906,0.0010006427764892578
215,0.0009992122650146484,0.0019941329956054688,0.002007722854614258,0.0020215511322021484,0.0010128021240234375,0.001995086669921875,0.001999378204345703,0.0010039806365966797,0.0010004043579101562,0.0009572505950927734
220,0.001990795135498047,0.0010068416595458984,0.0019898414611816406,0.0010004043579101562,0.0010001659393310547,0.0019028186798095703,0.0010006427764892578,0.0010004043579101562,0.0019996166229248047,0.002000570297241211
225,0.0019998550415039062,0.001997709274291992,0.000896453857421875,0.0009508132934570312,0.001886129379272461,0.0010101795196533203,0.0021219253540039062,0.0010111331939697266,0.0018992424011230469,0.0009887218475341797
230,0.0019118785858154297,0.001888275146484375,0.002106904983520508,0.0010006427764892578,0.0019986629486083984,0.002000093460083008,0.0019996166229248047,0.0019047260284423828,0.0010020732879638672,0.0019712448120117188
235,0.0019910335540771484,0.002000570297241211,0.0018908977508544922,0.0018935203552246094,0.002001523971557617,0.0020003318786621094,0.0019981861114501953,0.0019969940185546875,0.0020008087158203125,0.0019991397857666016
240,0.0020008087158203125,0.0020008087158203125,0.002000570297241211,0.0020003318786621094,0.0021049976348876953,0.0019998550415039062,0.001999378204345703,0.0020151138305664062,0.002000570297241211,0.0009999275207519531
245,0.0019328594207763672,0.0019998550415039062,0.0020046234130859375,0.0020008087158203125,0.0019953250885009766,0.0019989013671875,0.002005338668823242,0.001997709274291992,0.001997709274291992,0.001990079879760742
250,0.0009975433349609375,0.0019860267639160156,0.002032041549682617,0.0009989738464355469,0.0019998550415039062,0.0019974708557128906,0.0020055770874023438,0.002065420150756836,0.0019021034240722656,0.0019936561584472656
255,0.001999378204345703,0.0011012554168701172,0.0019960403442382812,0.002000093460083008,0.002001523971557617,0.0019996166229248047,0.0019991397857666016,0.0020003318786621094,0.0021152496337890625,0.0010151863098144531
260,0.001990079879760742,0.0020036697387695312,0.0020034313201904297,0.002103090286254883,0.0019996166229248047,0.002000570297241211,0.0020036697387695312,0.001988649368286133,0.0010018348693847656,0.00189971923828125
265,0.002002239227294922,0.002107381820678711,0.0019855499267578125,0.002000093460083008,0.0019893646240234375,0.0020017623901367188,0.0020134449005126953,0.0019826889038085938,0.0020112991333007812,0.0019919872283935547
270,0.0019876956939697266,0.00200653076171875,0.0011150836944580078,0.0019009113311767578,0.0018918514251708984,0.002004384994506836,0.002039670944213867,0.002000093460083008,0.002003908157348633,0.001999378204345703
275,0.0019986629486083984,0.001994609832763672,0.002007007598876953,0.001988649368286133,0.0019998550415039062,0.0019941329956054688,0.002997159957885742,0.002105236053466797,0.0020017623901367188,0.0019948482513427734
280,0.001951456069946289,0.0019996166229248047,0.003101348876953125,0.003000497817993164,0.0031027793884277344,0.0018956661224365234,0.0020973682403564453,0.0019986629486083984,0.0028841495513916016,0.001995086669921875
285,0.0019996166229248047,0.0019998550415039062,0.0020072460174560547,0.0019996166229248047,0.0019791126251220703,0.0022878646850585938,0.0020036697387695312,0.0019817352294921875,0.002014636993408203,0.0019881725311279297
290,0.002001523971557617,0.002001047134399414,0.0020029544830322266,0.002005338668823242,0.003004312515258789,0.0019996166229248047,0.0029952526092529297,0.001999378204345703,0.001997709274291992,0.0019996166229248047
295,0.0019981861114501953,0.002543926239013672,0.0019996166229248047,0.0030243396759033203,0.0030014514923095703,0.002015352249145508,0.0018756389617919922,0.002630472183227539,0.0020003318786621094,0.0028951168060302734
300,0.002097606658935547,0.0018951892852783203,0.001999378204345703,0.001956462860107422,0.003101348876953125,0.002002239227294922,0.0019919872283935547,0.003011465072631836,0.003008127212524414,0.001987457275390625
305,0.0019884109497070312,0.001992464065551758,0.0020003318786621094,0.002532958984375,0.003022432327270508,0.0029861927032470703,0.0030994415283203125,0.002044200897216797,0.002000093460083008,0.002005338668823242
310,0.0020020008087158203,0.0029926300048828125,0.0020058155059814453,0.0019989013671875,0.001993417739868164,0.0019996166229248047,0.0030167102813720703,0.002898693084716797,0.0019943714141845703,0.0020101070404052734
315,0.0019974708557128906,0.0020046234130859375,0.0029959678649902344,0.002003192901611328,0.003001689910888672,0.0019989013671875,0.002996206283569336,0.0019998550415039062,0.0019943714141845703,0.0019965171813964844
320,0.002003908157348633,0.003000020980834961,0.002002239227294922,0.003000020980834961,0.0019245147705078125,0.001994609832763672,0.003010272979736328,0.0030007362365722656,0.0029909610748291016,0.002882242202758789
325,0.0030319690704345703,0.003113985061645508,0.00201416015625,0.003004789352416992,0.002999544143676758,0.002111673355102539,0.002997875213623047,0.0020089149475097656,0.0029997825622558594,0.002886533737182617
330,0.0029985904693603516,0.003011941909790039,0.002936124801635742,0.0030035972595214844,0.0025055408477783203,0.0019996166229248047,0.0029990673065185547,0.002000093460083008,0.003103017807006836,0.002889871597290039
335,0.0029976367950439453,0.0030999183654785156,0.001941680908203125,0.002016305923461914,0.0029091835021972656,0.002100706100463867,0.0020017623901367188,0.0030138492584228516,0.0030922889709472656,0.0030846595764160156
340,0.002968311309814453,0.003000020980834961,0.0030012130737304688,0.0029993057250976562,0.003004789352416992,0.0029993057250976562,0.0029985904693603516,0.003000497817993164,0.0029993057250976562,0.0030040740966796875
345,0.0025568008422851562,0.003014087677001953,0.0020051002502441406,0.0030002593994140625,0.003000497817993164,0.0029997825622558594,0.0029973983764648438,0.0030002593994140625,0.002006053924560547,0.0030052661895751953
350,0.003003835678100586,0.0019991397857666016,0.0030002593994140625,0.002000093460083008,0.0029997825622558594,0.0030002593994140625,0.002999544143676758,0.0030517578125,0.0030007362365722656,0.003002643585205078
355,0.003000020980834961,0.002262592315673828,0.003004789352416992,0.0028951168060302734,0.0029997825622558594,0.0029997825622558594,0.0030002593994140625,0.003000974655151367,0.003000497817993164,0.002118349075317383
360,0.0029909610748291016,0.0028924942016601562,0.001988649368286133,0.0029582977294921875,0.0030965805053710938,0.0020008087158203125,0.0029959678649902344,0.003000020980834961,0.0030426979064941406,0.0029129981994628906
365,0.004108905792236328,0.002853870391845703,0.0030059814453125,0.0030405521392822266,0.002996206283569336,0.003010272979736328,0.003022432327270508,0.002999544143676758,0.0018949508666992188,0.0028972625732421875
370,0.0030019283294677734,0.003000020980834961,0.003892660140991211,0.003697633743286133,0.004002571105957031,0.0030007362365722656,0.00502777099609375,0.003996133804321289,0.0030138492584228516,0.0031037330627441406
375,0.0030007362365722656,0.003000497817993164,0.003103017807006836,0.003008604049682617,0.003008127212524414,0.0028908252716064453,0.0029997825622558594,0.0030002593994140625,0.002999544143676758,0.0029969215393066406
380,0.003270387649536133,0.003132343292236328,0.0029535293579101562,0.003010272979736328,0.0029997825622558594,0.0030851364135742188,0.003997087478637695,0.003998279571533203,0.0029485225677490234,0.0030002593994140625
385,0.0030002593994140625,0.0029990673065185547,0.0030279159545898438,0.002989530563354492,0.0029904842376708984,0.002518177032470703,0.0029993057250976562,0.0029985904693603516,0.002869844436645508,0.003998517990112305
390,0.004084348678588867,0.00299835205078125,0.0029897689819335938,0.0030012130737304688,0.004000425338745117,0.003000497817993164,0.003038167953491211,0.002995729446411133,0.0030002593994140625,0.0029997825622558594
395,0.003003358840942383,0.004000425338745117,0.003000020980834961,0.004062175750732422,0.002997875213623047,0.002999544143676758,0.0026311874389648438,0.0030012130737304688,0.0030443668365478516,0.0039997100830078125
400,0.0031003952026367188,0.0030133724212646484,0.0030002593994140625,0.0039823055267333984,0.0029036998748779297,0.0030002593994140625,0.0030002593994140625,0.003007650375366211,0.0030181407928466797,0.0029954910278320312
405,0.002999544143676758,0.003000497817993164,0.0028884410858154297,0.0028939247131347656,0.003170490264892578,0.0039997100830078125,0.0031120777130126953,0.003017902374267578,0.0029001235961914062,0.0030105113983154297
410,0.0028905868530273438,0.003010272979736328,0.003999948501586914,0.004706859588623047,0.0029959678649902344,0.0029990673065185547,0.004069328308105469,0.004000663757324219,0.0030748844146728516,0.0029985904693603516
415,0.004000186920166016,0.004000425338745117,0.0030002593994140625,0.003993511199951172,0.0039997100830078125,0.0030007362365722656,0.002999544143676758,0.0029981136322021484,0.004105567932128906,0.0049932003021240234
420,0.0029866695404052734,0.003010988235473633,0.002911806106567383,0.004000425338745117,0.0030002593994140625,0.004068851470947266,0.0039920806884765625,0.0035254955291748047,0.0030024051666259766,0.0029993057250976562
425,0.003943681716918945,0.0028870105743408203,0.003002166748046875,0.003997802734375,0.0030050277709960938,0.0030002593994140625,0.0029993057250976562,0.003999233245849609,0.004106760025024414,0.0029981136322021484
430,0.004003047943115234,0.0029993057250976562,0.003009319305419922,0.003992795944213867,0.003993034362792969,0.0040018558502197266,0.00299835205078125,0.0030090808868408203,0.004000425338745117,0.00310516357421875
435,0.004107236862182617,0.0029993057250976562,0.003002643585205078,0.004004001617431641,0.0029878616333007812,0.004007816314697266,0.003999471664428711,0.003999233245849609,0.003882884979248047,0.004009246826171875
440,0.003995418548583984,0.0029761791229248047,0.0029990673065185547,0.002996683120727539,0.0029976367950439453,0.004017829895019531,0.003011941909790039,0.00400090217590332,0.008006572723388672,0.0030019283294677734
445,0.0029866695404052734,0.0040090084075927734,0.003000020980834961,0.0029969215393066406,0.004001617431640625,0.004000425338745117,0.0039064884185791016,0.0029840469360351562,0.0030083656311035156,0.005116701126098633
450,0.004014492034912109,0.004108428955078125,0.0041141510009765625,0.004095315933227539,0.004000663757324219,0.003993988037109375,0.003100156784057617,0.00510859489440918,0.003998517990112305,0.0040891170501708984
455,0.0039980411529541016,0.002904176712036133,0.0040013790130615234,0.0030090808868408203,0.004000186920166016,0.004011869430541992,0.003000020980834961,0.0036160945892333984,0.0030019283294677734,0.0028946399688720703
460,0.0029778480529785156,0.003004789352416992,0.003027677536010742,0.004007577896118164,0.003999233245849609,0.003001689910888672,0.004010438919067383,0.003998279571533203,0.0040149688720703125,0.004103183746337891
465,0.003001689910888672,0.003999948501586914,0.0039942264556884766,0.004001140594482422,0.003962993621826172,0.003015279769897461,0.004000186920166016,0.0030050277709960938,0.004011631011962891,0.003998994827270508
470,0.003997802734375,0.0030007362365722656,0.003993511199951172,0.0039920806884765625,0.0040035247802734375,0.003957509994506836,0.0040051937103271484,0.004003047943115234,0.004125833511352539,0.003991127014160156
475,0.0039288997650146484,0.003999471664428711,0.004000663757324219,0.00489044189453125,0.003999948501586914,0.004012584686279297,0.005112171173095703,0.004003286361694336,0.0030052661895751953,0.0029845237731933594
480,0.004106044769287109,0.003963470458984375,0.003892183303833008,0.0039980411529541016,0.003991603851318359,0.0030078887939453125,0.003997325897216797,0.004000186920166016,0.004005908966064453,0.003000497817993164
485,0.004000425338745117,0.004001140594482422,0.004011869430541992,0.004024505615234375,0.004000425338745117,0.004000663757324219,0.004000186920166016,0.0044901371002197266,0.003999233245849609,0.003999948501586914
490,0.0041065216064453125,0.004000186920166016,0.003999471664428711,0.004000663757324219,0.0038747787475585938,0.004000186920166016,0.00400090217590332,0.003998517990112305,0.003000497817993164,0.0039997100830078125
495,0.003984689712524414,0.004004001617431641,0.004021167755126953,0.004534006118774414,0.004000186920166016,0.0040130615234375,0.0039997100830078125,0.004000186920166016,0.0039861202239990234,0.003999233245849609
500,0.0041162967681884766,0.0039980411529541016,0.0038912296295166016,0.003889322280883789,0.0039942264556884766,0.004010438919067383,0.004103899002075195,0.0039827823638916016,0.004107952117919922,0.004029273986816406
