,0,1,2,3,4,5,6,7,8,9,threshold
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0009932518005371094,0.0,0.0,0.0,156
25,0.0009996891021728516,0.0,0.0,0.0,0.0,0.0010159015655517578,0.0,0.0,0.0,0.0,156
30,0.0010061264038085938,0.000997304916381836,0.0,0.0009224414825439453,0.0,0.0,0.0,0.0,0.0,0.0,156
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156
40,0.0,0.0,0.0,0.0,0.0,0.001003265380859375,0.0,0.0,0.0,0.0,156
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156
50,0.0,0.0,0.0009953975677490234,0.0,0.0,0.0,0.0010063648223876953,0.0,0.0,0.0010094642639160156,156
55,0.0,0.0,0.0,0.0,0.0,0.0010051727294921875,0.0,0.0,0.0,0.00099945068359375,156
60,0.0,0.001004934310913086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010132789611816406,156
65,0.0,0.0,0.0009920597076416016,0.0,0.0,0.0,0.0010149478912353516,0.0010001659393310547,0.0,0.001001119613647461,156
70,0.0,0.0010006427764892578,0.0,0.0,0.0009996891021728516,0.0,0.0,0.0,0.0,0.0010075569152832031,156
75,0.0009968280792236328,0.0010004043579101562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156
80,0.0010006427764892578,0.000997304916381836,0.001008749008178711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156
85,0.0010044574737548828,0.0,0.0,0.0,0.0010023117065429688,0.0010061264038085938,0.00099945068359375,0.0009984970092773438,0.0009992122650146484,0.00099945068359375,156
90,0.00099945068359375,0.0009710788726806641,0.0009839534759521484,0.0010132789611816406,0.0,0.0,0.0010025501251220703,0.0,0.0009989738464355469,0.0009992122650146484,156
95,0.0009989738464355469,0.0010008811950683594,0.0,0.0020041465759277344,0.0010297298431396484,0.0009999275207519531,0.0009996891021728516,0.0,0.0009827613830566406,0.0,156
100,0.0010094642639160156,0.0,0.0009911060333251953,0.0,0.0009927749633789062,0.0010006427764892578,0.0,0.0,0.0009968280792236328,0.0009829998016357422,156
105,0.0009996891021728516,0.00099945068359375,0.0009853839874267578,0.0009999275207519531,0.0010128021240234375,0.0010006427764892578,0.0009899139404296875,0.0009984970092773438,0.0019981861114501953,0.0010008811950683594,156
110,0.0,0.0010008811950683594,0.0,0.0010006427764892578,0.0,0.0009996891021728516,0.0009946823120117188,0.0010006427764892578,0.0009999275207519531,0.0,156
115,0.0009992122650146484,0.0009999275207519531,0.0,0.0010073184967041016,0.0009920597076416016,0.0010001659393310547,0.0010046958923339844,0.0009965896606445312,0.0010073184967041016,0.0009970664978027344,156
120,0.0009989738464355469,0.0009999275207519531,0.0009999275207519531,0.0010182857513427734,0.0009744167327880859,0.0009865760803222656,0.0009996891021728516,0.00099945068359375,0.0009999275207519531,0.0010013580322265625,156
125,0.00099945068359375,0.0019969940185546875,0.0009996891021728516,0.001001119613647461,0.0015106201171875,0.0009908676147460938,0.0010151863098144531,0.0009970664978027344,0.0010056495666503906,0.0009975433349609375,156
130,0.0020072460174560547,0.001008749008178711,0.0010056495666503906,0.0009884834289550781,0.00099945068359375,0.0009951591491699219,0.0009932518005371094,0.0010008811950683594,0.0010001659393310547,0.0009946823120117188,156
135,0.0009980201721191406,0.0010018348693847656,0.0020046234130859375,0.0020008087158203125,0.0020034313201904297,0.0010027885437011719,0.001007080078125,0.0009996891021728516,0.0010273456573486328,0.0010023117065429688,156
140,0.001987457275390625,0.0019991397857666016,0.0019788742065429688,0.0019922256469726562,0.0009920597076416016,0.0010004043579101562,0.0009992122650146484,0.0009844303131103516,0.000989675521850586,0.001994609832763672,156
145,0.0020055770874023438,0.002004384994506836,0.0020155906677246094,0.0010175704956054688,0.0019822120666503906,0.00200653076171875,0.002009868621826172,0.0019998550415039062,0.0010151863098144531,0.002016782760620117,156
150,0.001985788345336914,0.0010013580322265625,0.001013040542602539,0.0010194778442382812,0.002004384994506836,0.0009930133819580078,0.002007722854614258,0.0010056495666503906,0.0019843578338623047,0.001996755599975586,156
155,0.0010268688201904297,0.00099945068359375,0.0019991397857666016,0.0010020732879638672,0.0020046234130859375,0.002000570297241211,0.002000570297241211,0.001993894577026367,0.0019822120666503906,0.002988576889038086,156
160,0.0009980201721191406,0.0009999275207519531,0.0010044574737548828,0.0009992122650146484,0.0010020732879638672,0.0010082721710205078,0.0009975433349609375,0.0010001659393310547,0.0009949207305908203,0.0010142326354980469,156
165,0.0009989738464355469,0.0010008811950683594,0.0009999275207519531,0.0010228157043457031,0.001013040542602539,0.0010840892791748047,0.001102447509765625,0.0009541511535644531,0.0009999275207519531,0.0009102821350097656,156
170,0.001626729965209961,0.0009016990661621094,0.0010657310485839844,0.0009980201721191406,0.0009813308715820312,0.0010006427764892578,0.001001596450805664,0.0010001659393310547,0.0010030269622802734,0.001003265380859375,156
175,0.00099945068359375,0.0010066032409667969,0.001008749008178711,0.0010008811950683594,0.0010106563568115234,0.000997304916381836,0.0010004043579101562,0.0010006427764892578,0.0009961128234863281,0.0019788742065429688,156
180,0.001990079879760742,0.0009987354278564453,0.001999378204345703,0.0010001659393310547,0.000997781753540039,0.002016305923461914,0.0020008087158203125,0.0010008811950683594,0.0009965896606445312,0.0010144710540771484,156
185,0.001010894775390625,0.0010213851928710938,0.0010154247283935547,0.0020008087158203125,0.0010001659393310547,0.0010004043579101562,0.0010025501251220703,0.0019974708557128906,0.002001047134399414,0.0010008811950683594,156
190,0.001997709274291992,0.001001119613647461,0.0010066032409667969,0.001013040542602539,0.001007080078125,0.001001119613647461,0.002001047134399414,0.0009999275207519531,0.0019996166229248047,0.0010006427764892578,156
195,0.0009992122650146484,0.0010004043579101562,0.002003908157348633,0.0010006427764892578,0.0010030269622802734,0.0009911060333251953,0.0009996891021728516,0.001997232437133789,0.0010023117065429688,0.0009970664978027344,156
200,0.0010020732879638672,0.0010030269622802734,0.002001523971557617,0.0009999275207519531,0.0005178451538085938,0.0009860992431640625,0.002015352249145508,0.00099945068359375,0.000997304916381836,0.0010132789611816406,156
205,0.0010080337524414062,0.0018992424011230469,0.0010042190551757812,0.0020003318786621094,0.002015352249145508,0.0019998550415039062,0.0020096302032470703,0.002010345458984375,0.00209808349609375,0.0010004043579101562,156
210,0.0009915828704833984,0.001104593276977539,0.0020017623901367188,0.001001119613647461,0.002000570297241211,0.0020067691802978516,0.001001596450805664,0.0019931793212890625,0.0010018348693847656,0.002000570297241211,156
215,0.002000093460083008,0.0020046234130859375,0.0020046234130859375,0.0019991397857666016,0.0020110607147216797,0.0010035037994384766,0.0009965896606445312,0.003526449203491211,0.0019991397857666016,0.0019996166229248047,156
220,0.0009982585906982422,0.0020003318786621094,0.0009996891021728516,0.0020096302032470703,0.0020008087158203125,0.0019996166229248047,0.001999378204345703,0.002000093460083008,0.0025987625122070312,0.002000570297241211,156
225,0.002001047134399414,0.003004312515258789,0.001997232437133789,0.002000093460083008,0.002000570297241211,0.0019989013671875,0.0010106563568115234,0.0009999275207519531,0.0009989738464355469,0.002000570297241211,156
230,0.0010001659393310547,0.002008199691772461,0.0030066967010498047,0.002016305923461914,0.0010008811950683594,0.0019991397857666016,0.0020117759704589844,0.0021071434020996094,0.002046823501586914,0.0020012855529785156,156
235,0.0019729137420654297,0.002995014190673828,0.0020415782928466797,0.0019421577453613281,0.001996278762817383,0.0020220279693603516,0.0019068717956542969,0.0020689964294433594,0.002001047134399414,0.0010666847229003906,156
240,0.0015158653259277344,0.001999378204345703,0.001982450485229492,0.001901865005493164,0.0020437240600585938,0.0019996166229248047,0.001901388168334961,0.0011186599731445312,0.0019893646240234375,0.0019998550415039062,156
245,0.0019876956939697266,0.0029954910278320312,0.002012968063354492,0.0020246505737304688,0.002011537551879883,0.002011537551879883,0.0020008087158203125,0.002002239227294922,0.0019998550415039062,0.001987934112548828,156
250,0.0029528141021728516,0.0020029544830322266,0.0020003318786621094,0.0029997825622558594,0.003011941909790039,0.0020008087158203125,0.001996278762817383,0.0025000572204589844,0.0019021034240722656,0.002096414566040039,156
