,0,1,2,3,4,5,6,7,8,9,threshold
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
20,0.0,0.0009965896606445312,0.0,0.00099945068359375,0.0,0.0,0.0,0.0,0.0,0.0,70
25,0.0,0.0,0.0,0.0,0.0,0.00099945068359375,0.0,0.0,0.0,0.0,70
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
45,0.0,0.0,0.0010008811950683594,0.0,0.0,0.0009999275207519531,0.0,0.0,0.0,0.0,70
50,0.0,0.0009992122650146484,0.0,0.0,0.0010006427764892578,0.0,0.0,0.0,0.0,0.0,70
55,0.0,0.0010004043579101562,0.0,0.0,0.0,0.0,0.0,0.0010018348693847656,0.0,0.0,70
60,0.000997781753540039,0.0009987354278564453,0.0,0.0,0.0,0.000997781753540039,0.00099945068359375,0.0,0.0,0.0,70
65,0.0,0.0,0.0009980201721191406,0.0009989738464355469,0.0,0.0,0.0010161399841308594,0.0,0.0,0.0,70
70,0.0009999275207519531,0.0,0.0009989738464355469,0.0,0.0,0.0,0.0,0.0009987354278564453,0.0,0.0010013580322265625,70
75,0.001001119613647461,0.001001119613647461,0.0,0.0,0.0,0.0009987354278564453,0.0,0.0,0.0,0.0,70
80,0.0010020732879638672,0.0009868144989013672,0.0,0.0009932518005371094,0.0,0.0,0.001001596450805664,0.00052642822265625,0.0,0.0,70
85,0.0010001659393310547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009996891021728516,70
90,0.0,0.0010001659393310547,0.0,0.0,0.0009999275207519531,0.00099945068359375,0.0,0.0,0.0,0.0,70
95,0.0,0.0,0.0,0.001003265380859375,0.0009992122650146484,0.0010006427764892578,0.000997781753540039,0.0009996891021728516,0.0,0.0,70
100,0.0010018348693847656,0.0010020732879638672,0.0010116100311279297,0.0,0.0010006427764892578,0.0010008811950683594,0.0009996891021728516,0.0,0.0009980201721191406,0.0009882450103759766,70
105,0.0005190372467041016,0.0010187625885009766,0.0,0.0,0.0,0.0,0.0,0.0010111331939697266,0.0,0.0,70
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
115,0.0,0.0009827613830566406,0.0009891986846923828,0.0009982585906982422,0.0009989738464355469,0.0009860992431640625,0.0,0.0009899139404296875,0.0009992122650146484,0.0,70
120,0.0,0.000997304916381836,0.0010039806365966797,0.0009999275207519531,0.0,0.0010001659393310547,0.0009987354278564453,0.0010013580322265625,0.0010004043579101562,0.0,70
125,0.0009989738464355469,0.0009982585906982422,0.0010008811950683594,0.0010023117065429688,0.0009963512420654297,0.0,0.0,0.001012563705444336,0.0009891986846923828,0.0,70
130,0.0009884834289550781,0.000978231430053711,0.0009989738464355469,0.0,0.0,0.0,0.0009849071502685547,0.0009992122650146484,0.0009968280792236328,0.0009968280792236328,70
135,0.0,0.0,0.000980377197265625,0.0,0.0010104179382324219,0.0009999275207519531,0.0010058879852294922,0.000995635986328125,0.00099945068359375,0.0009999275207519531,70
140,0.0009891986846923828,0.0,0.0010039806365966797,0.0020003318786621094,0.0009999275207519531,0.0,0.0,0.0009996891021728516,0.0009989738464355469,0.0,70
145,0.0009996891021728516,0.0,0.0010004043579101562,0.0010001659393310547,0.0010006427764892578,0.0010044574737548828,0.000993490219116211,0.0,0.0009944438934326172,0.0010030269622802734,70
150,0.0009884834289550781,0.0010001659393310547,0.0010025501251220703,0.0010030269622802734,0.0009951591491699219,0.0,0.0009982585906982422,0.0009992122650146484,0.0010030269622802734,0.0009887218475341797,70
155,0.0010004043579101562,0.0009987354278564453,0.0009992122650146484,0.0009853839874267578,0.0009918212890625,0.0010135173797607422,0.0,0.001024007797241211,0.0010008811950683594,0.0010018348693847656,70
160,0.0009953975677490234,0.0010037422180175781,0.0009882450103759766,0.0010004043579101562,0.001004934310913086,0.0010008811950683594,0.0009982585906982422,0.0010001659393310547,0.0010266304016113281,0.0009963512420654297,70
165,0.0009920597076416016,0.0,0.0009953975677490234,0.0010173320770263672,0.0010101795196533203,0.0,0.0,0.0010156631469726562,0.0009999275207519531,0.0010004043579101562,70
170,0.0009968280792236328,0.0009992122650146484,0.0009992122650146484,0.0009999275207519531,0.0,0.0,0.0010008811950683594,0.0010004043579101562,0.000997304916381836,0.0,70
175,0.0010001659393310547,0.0009961128234863281,0.0009899139404296875,0.0009887218475341797,0.0010037422180175781,0.001005411148071289,0.0,0.0009980201721191406,0.0010020732879638672,0.0010013580322265625,70
