n_digits,0,24,64,120,160,200
10,0.00031688339723794,0.0,0.0,0.0,0.0,0.0
50,0.0005184655413318976,0.00031635563521542013,0.0005407961831863972,0.00048197572644143434,0.0003165064243647115,0.0003388232184599973
100,0.0005195850654066218,0.00048501979868164236,0.0005277729540250913,0.0005176842950760602,0.00042005895839640934,0.000481610689591923
150,0.00031694605442482546,0.0005247875153605023,0.00048549304633824025,0.0003162953810985409,0.0004816499492621241,0.00048592890235403297
200,0.000518363944041974,0.0003159830507840662,1.172918179218314e-05,0.000500045693705315,0.0005142246516279882,0.00033063275592213053
