,0,1,2,3,4,5,6,7,8,9,threshold
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
20,0.0,0.0,0.0,0.0,0.0010061264038085938,0.0,0.0,0.0,0.000997781753540039,0.0,10
25,0.0,0.0,0.0020029544830322266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
35,0.0010063648223876953,0.0,0.0,0.0,0.0,0.001001596450805664,0.0,0.0,0.0,0.0,10
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
45,0.0,0.0,0.0,0.0009999275207519531,0.0,0.0,0.0,0.0,0.001005411148071289,0.0,10
50,0.0,0.0009405612945556641,0.0009975433349609375,0.0,0.0009965896606445312,0.0,0.0,0.0,0.0,0.0010116100311279297,10
55,0.0,0.0,0.0,0.0,0.00099945068359375,0.0,0.00099945068359375,0.0,0.0,0.0,10
60,0.001010894775390625,0.0010013580322265625,0.0,0.0,0.0,0.0,0.0,0.0009984970092773438,0.0010006427764892578,0.0009944438934326172,10
65,0.0,0.0,0.0,0.0009899139404296875,0.0,0.0,0.0,0.0009999275207519531,0.0,0.0,10
70,0.001024007797241211,0.0,0.0009877681732177734,0.0009906291961669922,0.0,0.0,0.0,0.0009884834289550781,0.0,0.0,10
75,0.0,0.0,0.0010013580322265625,0.0,0.0,0.00101470947265625,0.0,0.0009996891021728516,0.0,0.0,10
80,0.0009992122650146484,0.0009996891021728516,0.0,0.0010080337524414062,0.0,0.0010042190551757812,0.0,0.0,0.0,0.0010025501251220703,10
85,0.0,0.0,0.0,0.0,0.0,0.0009839534759521484,0.0,0.0010030269622802734,0.0,0.0009818077087402344,10
90,0.0009996891021728516,0.0,0.0,0.0,0.0010006427764892578,0.0,0.0,0.0,0.0009996891021728516,0.0,10
95,0.0,0.0,0.0009922981262207031,0.0,0.0,0.0,0.0,0.0009999275207519531,0.0009999275207519531,0.0,10
100,0.0009930133819580078,0.0,0.0,0.0,0.000997781753540039,0.0,0.0,0.000988006591796875,0.0009970664978027344,0.0009996891021728516,10
105,0.0010113716125488281,0.0,0.0009846687316894531,0.0010190010070800781,0.0,0.0,0.0,0.0,0.0,0.0009996891021728516,10
110,0.00098419189453125,0.0010013580322265625,0.0010027885437011719,0.0009851455688476562,0.00101470947265625,0.0009894371032714844,0.0,0.0009937286376953125,0.0010008811950683594,0.0,10
115,0.0009992122650146484,0.0,0.0,0.0009999275207519531,0.0010073184967041016,0.0,0.0,0.0010106563568115234,0.0,0.0,10
120,0.0,0.0,0.0010027885437011719,0.0009682178497314453,0.00098419189453125,0.0010046958923339844,0.0009922981262207031,0.0,0.0010008811950683594,0.0,10
125,0.0010132789611816406,0.0,0.001013040542602539,0.0,0.0010149478912353516,0.0,0.0,0.0009992122650146484,0.0,0.0,10
130,0.0009999275207519531,0.0,0.0,0.0009953975677490234,0.0,0.000988006591796875,0.0009982585906982422,0.0,0.0010106563568115234,0.000988006591796875,10
135,0.0,0.0,0.000995635986328125,0.0009918212890625,0.0,0.0,0.0010001659393310547,0.0009942054748535156,0.0,0.000997781753540039,10
140,0.0,0.0,0.0009984970092773438,0.0010023117065429688,0.00099945068359375,0.0,0.0,0.0,0.0,0.0,10
145,0.0,0.0,0.0009984970092773438,0.0009949207305908203,0.0,0.0009968280792236328,0.0,0.0,0.0,0.0010008811950683594,10
150,0.0009982585906982422,0.0009975433349609375,0.0009984970092773438,0.00099945068359375,0.0009996891021728516,0.0009987354278564453,0.0010004043579101562,0.0,0.0,0.0,10
155,0.0010001659393310547,0.001005411148071289,0.0009899139404296875,0.0009982585906982422,0.0,0.0009899139404296875,0.0009999275207519531,0.0009768009185791016,0.0,0.0,10
160,0.0010008811950683594,0.000997781753540039,0.0,0.0010037422180175781,0.0,0.0009942054748535156,0.0,0.0,0.0,0.0010111331939697266,10
165,0.0009937286376953125,0.0010037422180175781,0.0009932518005371094,0.0009942054748535156,0.0010251998901367188,0.0009872913360595703,0.0,0.0009987354278564453,0.0009894371032714844,0.0009925365447998047,10
170,0.0009992122650146484,0.0,0.0009946823120117188,0.0008871555328369141,0.00098419189453125,0.0009992122650146484,0.0,0.001001119613647461,0.0009992122650146484,0.0009999275207519531,10
175,0.0009987354278564453,0.0009915828704833984,0.0,0.0009872913360595703,0.0009963512420654297,0.0009996891021728516,0.0009958744049072266,0.0,0.0009982585906982422,0.0009987354278564453,10
180,0.0009703636169433594,0.0010042190551757812,0.0,0.0010056495666503906,0.0009992122650146484,0.0009996891021728516,0.0,0.001016378402709961,0.0005059242248535156,0.00099945068359375,10
185,0.0,0.0010008811950683594,0.000997304916381836,0.0010035037994384766,0.0009951591491699219,0.0010020732879638672,0.001003265380859375,0.0009980201721191406,0.0010008811950683594,0.0010154247283935547,10
190,0.0010004043579101562,0.0009992122650146484,0.0,0.0010099411010742188,0.000997781753540039,0.0009999275207519531,0.0010104179382324219,0.0009999275207519531,0.0009970664978027344,0.0009999275207519531,10
195,0.0009970664978027344,0.0009992122650146484,0.0009996891021728516,0.0010037422180175781,0.0,0.0010116100311279297,0.0010020732879638672,0.0010013580322265625,0.0011005401611328125,0.0,10
200,0.0010221004486083984,0.0009741783142089844,0.0010023117065429688,0.0010001659393310547,0.001005411148071289,0.0,0.0009992122650146484,0.0010023117065429688,0.001107931137084961,0.0009927749633789062,10
205,0.0,0.0009996891021728516,0.001012563705444336,0.0009961128234863281,0.0,0.0,0.0009963512420654297,0.0010023117065429688,0.0009932518005371094,0.0010616779327392578,10
210,0.0008928775787353516,0.0,0.0008931159973144531,0.0010182857513427734,0.0009984970092773438,0.0009012222290039062,0.0009970664978027344,0.0009005069732666016,0.0010001659393310547,0.0010006427764892578,10
215,0.0,0.0009989738464355469,0.0009870529174804688,0.0009949207305908203,0.0009989738464355469,0.0009949207305908203,0.0010013580322265625,0.0010139942169189453,0.0010004043579101562,0.00099945068359375,10
220,0.000995635986328125,0.0010020732879638672,0.0009992122650146484,0.0010004043579101562,0.0010042190551757812,0.0010001659393310547,0.0010018348693847656,0.0009996891021728516,0.001001119613647461,0.0009970664978027344,10
225,0.0009999275207519531,0.0009987354278564453,0.0010085105895996094,0.0,0.001009225845336914,0.0009899139404296875,0.0020825862884521484,0.0010149478912353516,0.001020669937133789,0.0009887218475341797,10
230,0.0010104179382324219,0.0009996891021728516,0.0010027885437011719,0.001001119613647461,0.0011239051818847656,0.0020003318786621094,0.0010008811950683594,0.0010073184967041016,0.0009996891021728516,0.0010199546813964844,10
235,0.0010921955108642578,0.0016155242919921875,0.0009925365447998047,0.0011091232299804688,0.0010006427764892578,0.0009882450103759766,0.0009989738464355469,0.0010008811950683594,0.0009992122650146484,0.0010995864868164062,10
240,0.0008943080902099609,0.0010001659393310547,0.0010161399841308594,0.0010082721710205078,0.000986337661743164,0.0010106563568115234,0.0010251998901367188,0.0010101795196533203,0.0009980201721191406,0.0010001659393310547,10
245,0.0010001659393310547,0.000995635986328125,0.0010089874267578125,0.0009987354278564453,0.000997781753540039,0.0008955001831054688,0.001104593276977539,0.001984834671020508,0.0010101795196533203,0.0010695457458496094,10
250,0.00099945068359375,0.0010097026824951172,0.0009996891021728516,0.000986337661743164,0.0009870529174804688,0.0009875297546386719,0.0010128021240234375,0.0010018348693847656,0.0019915103912353516,0.0011010169982910156,10
