,0,1,2,3,4,5,6,7,8,9,threshold
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80
25,0.0009944438934326172,0.0,0.0,0.0009984970092773438,0.0,0.0,0.0,0.0,0.0,0.0,80
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010013580322265625,0.0,80
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80
40,0.0,0.0,0.0010013580322265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80
45,0.0,0.0,0.0,0.00099945068359375,0.0,0.0,0.0,0.0,0.0,0.0,80
50,0.0,0.0,0.0010020732879638672,0.0,0.0,0.0,0.0,0.0010132789611816406,0.0,0.0,80
55,0.0,0.0,0.0,0.0010149478912353516,0.0,0.0,0.0,0.0009970664978027344,0.0,0.0010080337524414062,80
60,0.0,0.0,0.0009970664978027344,0.0010292530059814453,0.0,0.0,0.0,0.0,0.0,0.00099945068359375,80
65,0.0,0.0010161399841308594,0.0010027885437011719,0.0,0.0,0.000997781753540039,0.0010135173797607422,0.0,0.0,0.0,80
70,0.0,0.000997304916381836,0.0,0.0009996891021728516,0.0,0.0,0.0,0.0,0.0009832382202148438,0.0,80
75,0.0,0.0,0.0010113716125488281,0.0010099411010742188,0.0010151863098144531,0.0,0.0,0.0,0.0,0.0010020732879638672,80
80,0.0,0.0010216236114501953,0.0010018348693847656,0.0010030269622802734,0.0,0.001001596450805664,0.0,0.000997781753540039,0.0,0.0,80
85,0.0010180473327636719,0.0009865760803222656,0.0,0.0,0.0009965896606445312,0.0,0.0,0.0,0.0009982585906982422,0.0,80
90,0.0010137557983398438,0.0010018348693847656,0.0009851455688476562,0.0,0.0,0.0,0.0010025501251220703,0.0,0.0,0.0,80
95,0.0,0.0,0.0010058879852294922,0.0010006427764892578,0.0,0.0,0.0,0.0,0.0,0.0009906291961669922,80
100,0.0009999275207519531,0.0,0.0010116100311279297,0.0,0.0009849071502685547,0.0,0.0009975433349609375,0.0,0.0009987354278564453,0.0,80
105,0.0,0.001004934310913086,0.0,0.0,0.0010075569152832031,0.0019996166229248047,0.0009980201721191406,0.0,0.0,0.0,80
110,0.0009868144989013672,0.0,0.0,0.0009961128234863281,0.0,0.0,0.0,0.0009987354278564453,0.000997781753540039,0.0,80
115,0.001001119613647461,0.0010006427764892578,0.0,0.00099945068359375,0.0009951591491699219,0.0010004043579101562,0.0010273456573486328,0.0009891986846923828,0.0,0.0,80
120,0.0009984970092773438,0.0,0.0,0.0010097026824951172,0.0,0.0009875297546386719,0.0,0.0010023117065429688,0.0010004043579101562,0.0020012855529785156,80
125,0.0009980201721191406,0.0009989738464355469,0.0,0.0,0.0009927749633789062,0.0009951591491699219,0.0010004043579101562,0.00101470947265625,0.000997304916381836,0.0010006427764892578,80
130,0.0009996891021728516,0.0010004043579101562,0.0,0.000988006591796875,0.0,0.000982522964477539,0.0,0.0011470317840576172,0.0011191368103027344,0.0,80
135,0.0010018348693847656,0.0010058879852294922,0.0009374618530273438,0.001001596450805664,0.0,0.0010085105895996094,0.0010123252868652344,0.0,0.0009989738464355469,0.0010144710540771484,80
140,0.0019884109497070312,0.0010004043579101562,0.0019989013671875,0.0010035037994384766,0.0,0.0010156631469726562,0.0010039806365966797,0.0010023117065429688,0.0009949207305908203,0.0,80
145,0.0010001659393310547,0.0010194778442382812,0.0009980201721191406,0.0009810924530029297,0.0009982585906982422,0.00099945068359375,0.0009856224060058594,0.0009996891021728516,0.0009999275207519531,0.0010008811950683594,80
150,0.0010004043579101562,0.001001596450805664,0.0009987354278564453,0.0010063648223876953,0.0010106563568115234,0.0009980201721191406,0.0009946823120117188,0.000997781753540039,0.0009996891021728516,0.0009968280792236328,80
155,0.0009987354278564453,0.0010001659393310547,0.001001596450805664,0.0009965896606445312,0.0009744167327880859,0.0010001659393310547,0.0010306835174560547,0.00098419189453125,0.0009984970092773438,0.0010128021240234375,80
160,0.002001047134399414,0.0010013580322265625,0.0009992122650146484,0.0010182857513427734,0.0009937286376953125,0.001016378402709961,0.0009989738464355469,0.0,0.0019965171813964844,0.0009891986846923828,80
165,0.0009891986846923828,0.001001119613647461,0.0009996891021728516,0.0010128021240234375,0.0010023117065429688,0.0,0.0009906291961669922,0.000995635986328125,0.0009982585906982422,0.0009992122650146484,80
170,0.0009915828704833984,0.0,0.0,0.0009980201721191406,0.0010159015655517578,0.0009996891021728516,0.0010085105895996094,0.0010120868682861328,0.0010094642639160156,0.0009865760803222656,80
175,0.0010287761688232422,0.001008749008178711,0.0010023117065429688,0.0,0.0009975433349609375,0.0010008811950683594,0.0009870529174804688,0.0,0.0,0.0009958744049072266,80
180,0.0010132789611816406,0.0009980201721191406,0.0009884834289550781,0.0,0.0009953975677490234,0.000990152359008789,0.0010013580322265625,0.0010051727294921875,0.000988006591796875,0.0009963512420654297,80
185,0.0010001659393310547,0.0010006427764892578,0.0010180473327636719,0.000988006591796875,0.000993967056274414,0.0010068416595458984,0.0,0.00099945068359375,0.0009992122650146484,0.0010104179382324219,80
190,0.0009992122650146484,0.0009987354278564453,0.000997781753540039,0.0,0.0005342960357666016,0.0010025501251220703,0.0,0.0010175704956054688,0.0009932518005371094,0.0010068416595458984,80
195,0.0009984970092773438,0.0,0.0009999275207519531,0.0,0.0009946823120117188,0.0010077953338623047,0.0009856224060058594,0.0010170936584472656,0.0008990764617919922,0.0008950233459472656,80
200,0.0010991096496582031,0.0010004043579101562,0.0010006427764892578,0.0010151863098144531,0.0009846687316894531,0.0010056495666503906,0.0,0.0009877681732177734,0.000995635986328125,0.0010030269622802734,80
205,0.00099945068359375,0.0009996891021728516,0.0009999275207519531,0.0010035037994384766,0.0010008811950683594,0.0010418891906738281,0.0010001659393310547,0.0009992122650146484,0.0009999275207519531,0.0010023117065429688,80
210,0.0009992122650146484,0.0010137557983398438,0.0010030269622802734,0.0009889602661132812,0.0009987354278564453,0.0010106563568115234,0.0009942054748535156,0.0010013580322265625,0.00099945068359375,0.00099945068359375,80
215,0.002001047134399414,0.002033710479736328,0.0009999275207519531,0.0015201568603515625,0.0009992122650146484,0.0020008087158203125,0.0010004043579101562,0.0009984970092773438,0.0009999275207519531,0.0009865760803222656,80
220,0.0009913444519042969,0.00099945068359375,0.0009968280792236328,0.000997781753540039,0.0010058879852294922,0.001003265380859375,0.0009984970092773438,0.000997304916381836,0.0020132064819335938,0.0009942054748535156,80
225,0.0009984970092773438,0.001001119613647461,0.0009920597076416016,0.0009036064147949219,0.0010190010070800781,0.0019795894622802734,0.0009999275207519531,0.0009980201721191406,0.0010118484497070312,0.0020101070404052734,80
