input size/threshold,0,24,64,120,160,200
10,0.00010020732879638,0.0,0.0,0.0,0.0,0.0
50,0.00040159225463865,0.00010004043579101,0.00041813850402831,0.000299334526062,0.00010008811950682999,0.00010714530944824
100,0.00060365200042721,0.0003012180328369,0.00050065517425535,0.00060143470764158,0.00079693794250484,0.00069787502288815
150,0.00109767913818355,0.00049784183502194,0.00070326328277583,0.0008998155593871601,0.00170361995697016,0.0017009019851684103
200,0.00150210857391352,0.0008990764617919399,0.00100541114807123,0.0016119003295898,0.0015968799591064003,0.00293169021606441
