,threshold,n_digits,mean_time,std_time
1891,152,155,0.00099835395812982,8.39423028156448e-06
1892,152,160,0.00110347270965571,0.00031544477054667807
1893,152,165,0.00110030174255366,0.0003162868454600872
1894,152,170,0.00109443664550777,0.0002980424069482588
1895,152,175,0.0009998559951781701,5.035156045801466e-06
1896,152,180,0.00122997760772701,0.0006605748669111931
1897,152,185,0.0010962486267089501,0.00032118721997342865
1898,152,190,0.00159955024719234,0.0005162212564110008
1899,152,195,0.00159990787506098,0.0006978864388109496
1900,152,200,0.00150806903839107,0.0005168530619056549
1901,152,205,0.00159926414489742,0.0005166374533861651
1902,152,210,0.00150139331817623,0.0005252351503280964
1903,152,215,0.001504898071289,0.000530381645759948
1904,152,220,0.00199985504150386,1.2786983083780947e-05
1905,152,225,0.00191602706909175,0.000323171851358815
1906,152,230,0.0018972635269164603,0.0003196819475045499
1907,152,235,0.00209333896636958,0.00032510703302590486
1908,152,240,0.00211811065673824,0.0003098718240903758
1909,152,245,0.00211093425750726,0.00031382522042876313
1910,152,250,0.00218238830566401,0.0004096710707274451
1911,156,10,0.0,0.0
1912,156,15,0.0,0.0
1913,156,20,9.932518005371001e-05,0.00031409379797604905
1914,156,25,0.00020155906677245,0.0004249410047827089
1915,156,30,0.00029258728027342,0.0004716086606993549
1916,156,35,0.0,0.0
1917,156,40,0.00010032653808593,0.0003172603701111685
1918,156,45,0.0,0.0
1919,156,50,0.00030112266540526,0.00048486607286452944
1920,156,55,0.00020046234130857997,0.00042261387449240445
1921,156,60,0.00020182132720946,0.0004254812623185355
1922,156,65,0.00040082931518553,0.0005174974689530472
1923,156,70,0.00030078887939451995,0.00048432033763293945
1924,156,75,0.00019972324371337003,0.0004210544116408802
1925,156,80,0.00030066967010497,0.0004841321122116382
1926,156,85,0.0007009506225585501,0.0004837080073541154
1927,156,90,0.0006968498229980101,0.0004810033995710687
1928,156,95,0.00080161094665524,0.0006338516428217811
1929,156,100,0.00059738159179685,0.000514188090405742
1930,156,105,0.0010985374450682998,0.0003161860098446607
1931,156,110,0.00059964656829831,0.0005160965973096103
1932,156,115,0.00090043544769284,0.0003164178160526019
1933,156,120,0.00099785327911371,1.1186803662504847e-05
