,0,1,2,3,4,5,6,7,8,9,threshold
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009982585906982422,170
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000997304916381836,0.0,0.0010044574737548828,170
40,0.0,0.0,0.0009758472442626953,0.0,0.0,0.0,0.0,0.0,0.0,0.0010080337524414062,170
45,0.0,0.0,0.0009920597076416016,0.0,0.0,0.0015163421630859375,0.0,0.0,0.0,0.001005411148071289,170
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009961128234863281,0.0,0.0,170
55,0.0,0.0009968280792236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010039806365966797,170
60,0.0,0.0,0.0,0.0009987354278564453,0.0,0.0009906291961669922,0.0,0.0009965896606445312,0.0010025501251220703,0.0,170
65,0.0,0.0009982585906982422,0.0,0.0,0.0,0.0012216567993164062,0.0,0.0,0.0,0.0,170
70,0.0009968280792236328,0.000990152359008789,0.0,0.0,0.0009832382202148438,0.00099945068359375,0.0,0.0009834766387939453,0.0009982585906982422,0.0,170
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0009975433349609375,0.001013040542602539,0.0,0.0,170
80,0.0,0.0009996891021728516,0.0,0.0,0.001012563705444336,0.0,0.0009937286376953125,0.0010001659393310547,0.000993967056274414,0.0009961128234863281,170
85,0.0010111331939697266,0.0,0.0010504722595214844,0.0009963512420654297,0.0009853839874267578,0.0010063648223876953,0.0010116100311279297,0.0010063648223876953,0.0,0.0010037422180175781,170
90,0.0010142326354980469,0.0010039806365966797,0.0,0.0009872913360595703,0.0,0.0010285377502441406,0.0010035037994384766,0.0,0.0009975433349609375,0.0,170
95,0.0,0.0,0.0,0.0010046958923339844,0.0010013580322265625,0.0009970664978027344,0.0010025501251220703,0.0009999275207519531,0.0,0.0010013580322265625,170
100,0.0,0.0,0.001001119613647461,0.0010073184967041016,0.0009980201721191406,0.0009882450103759766,0.0,0.0,0.0009992122650146484,0.0010082721710205078,170
105,0.0010025501251220703,0.0009980201721191406,0.000997781753540039,0.0,0.0,0.0010051727294921875,0.0,0.0009911060333251953,0.0010001659393310547,0.001001596450805664,170
110,0.0009999275207519531,0.0,0.001003265380859375,0.00099945068359375,0.0010025501251220703,0.0009987354278564453,0.0009930133819580078,0.0,0.00099945068359375,0.0009980201721191406,170
115,0.00099945068359375,0.001009225845336914,0.000993490219116211,0.0009980201721191406,0.0,0.0010001659393310547,0.0009932518005371094,0.001009225845336914,0.0020003318786621094,0.0009970664978027344,170
120,0.001992940902709961,0.001979351043701172,0.0010190010070800781,0.0010161399841308594,0.0010020732879638672,0.0010023117065429688,0.0010001659393310547,0.0010018348693847656,0.001001119613647461,0.000986337661743164,170
125,0.0010001659393310547,0.0010123252868652344,0.0009999275207519531,0.0009992122650146484,0.0010013580322265625,0.0009925365447998047,0.001001596450805664,0.0009984970092773438,0.0010018348693847656,0.001001119613647461,170
130,0.0010004043579101562,0.00101470947265625,0.0010004043579101562,0.001008749008178711,0.001001119613647461,0.0009999275207519531,0.0009942054748535156,0.0010037422180175781,0.0009927749633789062,0.0010080337524414062,170
135,0.002004384994506836,0.0009980201721191406,0.0010004043579101562,0.0009899139404296875,0.0019991397857666016,0.0009987354278564453,0.0010020732879638672,0.001995563507080078,0.0019860267639160156,0.0010008811950683594,170
140,0.0010004043579101562,0.0010001659393310547,0.0020036697387695312,0.0009951591491699219,0.000995635986328125,0.00099945068359375,0.0019960403442382812,0.0019953250885009766,0.001999378204345703,0.0019996166229248047,170
145,0.0010001659393310547,0.0009989738464355469,0.0019927024841308594,0.0010006427764892578,0.0020084381103515625,0.0009946823120117188,0.0019829273223876953,0.001010894775390625,0.0010037422180175781,0.0009908676147460938,170
150,0.0020003318786621094,0.001987934112548828,0.0019958019256591797,0.0010018348693847656,0.0020089149475097656,0.0020020008087158203,0.001984119415283203,0.0019936561584472656,0.0009853839874267578,0.0020072460174560547,170
155,0.0029985904693603516,0.0009925365447998047,0.002017498016357422,0.0010094642639160156,0.0009965896606445312,0.001001119613647461,0.0020074844360351562,0.0021071434020996094,0.0010020732879638672,0.002009153366088867,170
160,0.0019872188568115234,0.0019867420196533203,0.0019991397857666016,0.0020160675048828125,0.0020055770874023438,0.0020003318786621094,0.001997709274291992,0.0020029544830322266,0.001996755599975586,0.002001523971557617,170
165,0.0019812583923339844,0.002005338668823242,0.002016305923461914,0.0020020008087158203,0.0030007362365722656,0.001001119613647461,0.0018877983093261719,0.001997232437133789,0.0020232200622558594,0.0020117759704589844,170
170,0.0029544830322265625,0.0025403499603271484,0.0019867420196533203,0.002000570297241211,0.0019872188568115234,0.0019981861114501953,0.002003192901611328,0.001984119415283203,0.0019910335540771484,0.002005338668823242,170
175,0.0009989738464355469,0.0010137557983398438,0.0009951591491699219,0.0010001659393310547,0.0020020008087158203,0.0009975433349609375,0.0009968280792236328,0.001986980438232422,0.0009989738464355469,0.0010018348693847656,170
180,0.0010008811950683594,0.000997781753540039,0.0019845962524414062,0.0010051727294921875,0.0019989013671875,0.0009965896606445312,0.001001119613647461,0.0010004043579101562,0.0015339851379394531,0.000989675521850586,170
185,0.001999378204345703,0.0010004043579101562,0.0010008811950683594,0.0009980201721191406,0.0011093616485595703,0.0015065670013427734,0.00099945068359375,0.0009996891021728516,0.0009999275207519531,0.00102996826171875,170
190,0.0020051002502441406,0.0019998550415039062,0.0009999275207519531,0.0020012855529785156,0.0010004043579101562,0.0009999275207519531,0.0009987354278564453,0.0009992122650146484,0.0009899139404296875,0.002015829086303711,170
