,0,1,2,3,4,5,6,7,8,9,threshold
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90
25,0.0,0.0,0.0,0.0,0.0,0.001001596450805664,0.0,0.0,0.0,0.0,90
30,0.0010018348693847656,0.000997304916381836,0.0,0.001001596450805664,0.0,0.0,0.0,0.0,0.0,0.0010001659393310547,90
35,0.0,0.0,0.0,0.0,0.0,0.0010018348693847656,0.0009980201721191406,0.0,0.0,0.0,90
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90
45,0.0,0.0009799003601074219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90
50,0.0,0.0010058879852294922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009922981262207031,90
55,0.0,0.0,0.0,0.0,0.0,0.0010073184967041016,0.0,0.0009984970092773438,0.0,0.0,90
60,0.0,0.0,0.0,0.0,0.0009984970092773438,0.0010077953338623047,0.0,0.0,0.0,0.0009989738464355469,90
65,0.00099945068359375,0.0,0.0,0.0009889602661132812,0.0,0.0,0.0,0.0,0.0010030269622802734,0.0009989738464355469,90
70,0.0,0.0009984970092773438,0.0,0.0009982585906982422,0.0,0.0,0.0,0.0009737014770507812,0.0,0.0010004043579101562,90
75,0.0010013580322265625,0.0009944438934326172,0.0009799003601074219,0.000997304916381836,0.0009989738464355469,0.000997781753540039,0.0,0.0,0.0010035037994384766,0.0009982585906982422,90
80,0.0,0.000982046127319336,0.0,0.0010001659393310547,0.0,0.0010030269622802734,0.0010042190551757812,0.0010044574737548828,0.0,0.000986337661743164,90
85,0.0010111331939697266,0.0009980201721191406,0.0,0.0009860992431640625,0.0010139942169189453,0.0009984970092773438,0.0,0.0,0.0009984970092773438,0.0010128021240234375,90
