,0,1,2,3,4,5,6,7,8,9,threshold
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009968280792236328,0.0,44
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
35,0.0,0.0,0.0009999275207519531,0.0009992122650146484,0.0,0.0,0.0,0.0,0.0,0.0009984970092773438,44
40,0.0009992122650146484,0.0010056495666503906,0.0,0.0,0.0009989738464355469,0.0,0.0,0.0,0.0,0.0,44
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0009992122650146484,0.0,0.0,0.0,44
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
55,0.0,0.0,0.0,0.0,0.001003265380859375,0.0,0.0,0.0010025501251220703,0.0,0.0,44
60,0.00099945068359375,0.0,0.0,0.0,0.0010180473327636719,0.0,0.0,0.0009980201721191406,0.0,0.0,44
65,0.0,0.0010013580322265625,0.0009999275207519531,0.0009975433349609375,0.0010006427764892578,0.0009989738464355469,0.0,0.0,0.0,0.0,44
70,0.0,0.0010023117065429688,0.0,0.0,0.0,0.0,0.0010013580322265625,0.0,0.0,0.0009999275207519531,44
75,0.0,0.0,0.001013040542602539,0.0010001659393310547,0.0,0.0,0.0,0.0,0.0,0.00099945068359375,44
80,0.0010151863098144531,0.0009999275207519531,0.0,0.0,0.0010008811950683594,0.0009968280792236328,0.000993490219116211,0.0,0.0,0.0009984970092773438,44
85,0.0,0.0,0.0,0.0,0.0009963512420654297,0.0010077953338623047,0.0009999275207519531,0.0,0.0010037422180175781,0.0,44
90,0.0010104179382324219,0.0010013580322265625,0.0,0.001001596450805664,0.0009949207305908203,0.0,0.000995635986328125,0.0,0.0,0.0,44
95,0.0,0.0,0.0,0.0009989738464355469,0.0,0.001001596450805664,0.0010004043579101562,0.0,0.0009999275207519531,0.0,44
100,0.0010008811950683594,0.0,0.0011076927185058594,0.0,0.0,0.0009946823120117188,0.0010173320770263672,0.0,0.0,0.0,44
105,0.0,0.0,0.0009975433349609375,0.0009965896606445312,0.0,0.0,0.0009996891021728516,0.0009982585906982422,0.0,0.0,44
110,0.0,0.0,0.0009996891021728516,0.0,0.0,0.0009970664978027344,0.0,0.0,0.0,0.0,44
115,0.0,0.0,0.0010023117065429688,0.0,0.0009980201721191406,0.0009961128234863281,0.0,0.0,0.0010001659393310547,0.0010001659393310547,44
120,0.0010008811950683594,0.0,0.0009965896606445312,0.0009968280792236328,0.0,0.0,0.001001119613647461,0.0,0.0009970664978027344,0.001001596450805664,44
125,0.0010063648223876953,0.0,0.0,0.0010035037994384766,0.0,0.0,0.0010013580322265625,0.0010137557983398438,0.0,0.0,44
130,0.001003265380859375,0.0,0.0010042190551757812,0.001027822494506836,0.0,0.0009913444519042969,0.0009844303131103516,0.0009989738464355469,0.0,0.0,44
135,0.0009996891021728516,0.0010116100311279297,0.0009899139404296875,0.0009911060333251953,0.0009944438934326172,0.001001596450805664,0.0,0.0,0.0,0.001001596450805664,44
140,0.0,0.0009999275207519531,0.0009944438934326172,0.0009951591491699219,0.000997304916381836,0.0010027885437011719,0.0010023117065429688,0.0,0.0,0.000997781753540039,44
145,0.0,0.0010001659393310547,0.000988006591796875,0.0,0.0009975433349609375,0.00099945068359375,0.0009996891021728516,0.0,0.0,0.0009996891021728516,44
150,0.0010037422180175781,0.0,0.0010101795196533203,0.0009996891021728516,0.0,0.0,0.0,0.0,0.0010166168212890625,0.0,44
155,0.0009970664978027344,0.0,0.0010001659393310547,0.0,0.0,0.0009891986846923828,0.0010006427764892578,0.0010008811950683594,0.0009937286376953125,0.0,44
160,0.0,0.0,0.0009949207305908203,0.0,0.0009989738464355469,0.0010018348693847656,0.0010004043579101562,0.0,0.0,0.0,44
165,0.0010025501251220703,0.0,0.0,0.0010023117065429688,0.0009911060333251953,0.0,0.0009999275207519531,0.0009953975677490234,0.0,0.0,44
170,0.0009996891021728516,0.0,0.0,0.001010894775390625,0.0,0.0009984970092773438,0.0,0.0010001659393310547,0.0,0.001001596450805664,44
175,0.001001119613647461,0.0010006427764892578,0.0009996891021728516,0.0010006427764892578,0.0,0.0010004043579101562,0.0010139942169189453,0.0009982585906982422,0.000995635986328125,0.0010230541229248047,44
180,0.0009987354278564453,0.0,0.001004934310913086,0.0009996891021728516,0.0009999275207519531,0.0010035037994384766,0.0010020732879638672,0.0009856224060058594,0.0010061264038085938,0.0,44
185,0.0013422966003417969,0.0010135173797607422,0.0011043548583984375,0.0,0.0009918212890625,0.0009996891021728516,0.0009894371032714844,0.0,0.0,0.0,44
190,0.0,0.0010004043579101562,0.000988006591796875,0.0009984970092773438,0.0010826587677001953,0.0009982585906982422,0.0010008811950683594,0.0010008811950683594,0.0009999275207519531,0.0010001659393310547,44
195,0.001001119613647461,0.0009982585906982422,0.0,0.0,0.0,0.0009996891021728516,0.0,0.0010027885437011719,0.001001119613647461,0.0,44
200,0.0010046958923339844,0.0,0.0010001659393310547,0.0009996891021728516,0.0009889602661132812,0.001001596450805664,0.0009982585906982422,0.0010006427764892578,0.0,0.0010046958923339844,44
205,0.0010013580322265625,0.0009980201721191406,0.0009999275207519531,0.0009989738464355469,0.0010089874267578125,0.0010006427764892578,0.0010135173797607422,0.00099945068359375,0.0,0.0009894371032714844,44
210,0.0010116100311279297,0.0009999275207519531,0.0,0.0010027885437011719,0.00093841552734375,0.0010006427764892578,0.0009908676147460938,0.0010099411010742188,0.0011227130889892578,0.0009918212890625,44
215,0.0010585784912109375,0.0010004043579101562,0.0020074844360351562,0.0009999275207519531,0.00099945068359375,0.0009913444519042969,0.0010004043579101562,0.0009007453918457031,0.0009996891021728516,0.0010166168212890625,44
220,0.0009968280792236328,0.0010044574737548828,0.0009965896606445312,0.0009999275207519531,0.0010979175567626953,0.0,0.000997781753540039,0.0010120868682861328,0.0010004043579101562,0.0009999275207519531,44
225,0.0009987354278564453,0.0009982585906982422,0.001003265380859375,0.0010001659393310547,0.0,0.0009987354278564453,0.0009996891021728516,0.0009963512420654297,0.0010001659393310547,0.0009975433349609375,44
230,0.0010287761688232422,0.0010001659393310547,0.0009987354278564453,0.0010013580322265625,0.000993490219116211,0.0010128021240234375,0.0010118484497070312,0.0009100437164306641,0.001003265380859375,0.0010004043579101562,44
235,0.0009982585906982422,0.0009887218475341797,0.00200653076171875,0.0009999275207519531,0.0009992122650146484,0.0009987354278564453,0.0009996891021728516,0.0009996891021728516,0.0009567737579345703,0.0009996891021728516,44
240,0.0009982585906982422,0.00099945068359375,0.0010075569152832031,0.0020058155059814453,0.0010230541229248047,0.0009982585906982422,0.0010001659393310547,0.0009999275207519531,0.0009980201721191406,0.0010001659393310547,44
245,0.0009870529174804688,0.0010259151458740234,0.0009944438934326172,0.0010488033294677734,0.0010421276092529297,0.0008933544158935547,0.0009982585906982422,0.0011031627655029297,0.0009007453918457031,0.0009458065032958984,44
250,0.0009908676147460938,0.0010056495666503906,0.0010051727294921875,0.0010037422180175781,0.001008749008178711,0.0009953975677490234,0.0010106563568115234,0.0010004043579101562,0.0009984970092773438,0.0009639263153076172,44
