,0,1,2,3,4,5,6,7,8,9,threshold
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0009992122650146484,0.0,0.0010101795196533203,0.0,164
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164
45,0.0,0.0010013580322265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164
50,0.0,0.0,0.0,0.0,0.0009999275207519531,0.0,0.0,0.0,0.0,0.0010025501251220703,164
55,0.0010106563568115234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164
60,0.0009992122650146484,0.0,0.001018524169921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0009984970092773438,164
65,0.0,0.0,0.0,0.0,0.001008749008178711,0.0010101795196533203,0.0,0.0,0.0009908676147460938,0.0,164
70,0.0009992122650146484,0.0,0.0,0.0,0.0,0.0010006427764892578,0.0,0.0010025501251220703,0.0,0.0,164
75,0.0,0.0,0.0,0.0009987354278564453,0.000993967056274414,0.0010056495666503906,0.0,0.0010030269622802734,0.000993967056274414,0.0009920597076416016,164
80,0.0,0.0009944438934326172,0.0,0.0010006427764892578,0.0,0.0,0.0009980201721191406,0.0009958744049072266,0.0,0.0,164
85,0.0,0.0,0.0,0.0,0.0,0.0010018348693847656,0.0,0.0,0.0009965896606445312,0.0,164
90,0.0010020732879638672,0.0,0.0,0.0,0.0,0.0,0.0010046958923339844,0.0,0.0010039806365966797,0.0010042190551757812,164
95,0.0010142326354980469,0.001001596450805664,0.0009877681732177734,0.0,0.0,0.0,0.001005411148071289,0.001001119613647461,0.000997781753540039,0.0009984970092773438,164
100,0.0009984970092773438,0.0009829998016357422,0.0009989738464355469,0.0,0.0010030269622802734,0.0009922981262207031,0.000995635986328125,0.0,0.001005411148071289,0.0009999275207519531,164
105,0.0009984970092773438,0.0009951591491699219,0.0009949207305908203,0.0009975433349609375,0.0010116100311279297,0.0,0.0010001659393310547,0.0,0.000997781753540039,0.0009942054748535156,164
110,0.000986337661743164,0.0009984970092773438,0.001012563705444336,0.0010006427764892578,0.0010089874267578125,0.00099945068359375,0.000988006591796875,0.0010097026824951172,0.0,0.0010066032409667969,164
115,0.0009872913360595703,0.0010106563568115234,0.0010046958923339844,0.0010008811950683594,0.00099945068359375,0.000997304916381836,0.0009992122650146484,0.0009982585906982422,0.0010030269622802734,0.0010030269622802734,164
120,0.0010056495666503906,0.0009984970092773438,0.0010190010070800781,0.0009882450103759766,0.0010037422180175781,0.0009996891021728516,0.0009980201721191406,0.0010306835174560547,0.0010001659393310547,0.0009992122650146484,164
125,0.0010175704956054688,0.0010144710540771484,0.0010120868682861328,0.0009882450103759766,0.0010294914245605469,0.0009953975677490234,0.0009987354278564453,0.0009996891021728516,0.000997781753540039,0.0010020732879638672,164
130,0.002010822296142578,0.0010123252868652344,0.0010004043579101562,0.0009989738464355469,0.0010142326354980469,0.0020151138305664062,0.0019969940185546875,0.0009992122650146484,0.0010023117065429688,0.0019884109497070312,164
135,0.001010894775390625,0.0010089874267578125,0.0020160675048828125,0.0010097026824951172,0.0009987354278564453,0.0009984970092773438,0.0019986629486083984,0.001020193099975586,0.0010113716125488281,0.0010023117065429688,164
140,0.002000093460083008,0.0009999275207519531,0.001992940902709961,0.0019991397857666016,0.002000093460083008,0.000995635986328125,0.001997709274291992,0.0010995864868164062,0.0010004043579101562,0.002002239227294922,164
